movie_title,duration,budget,gross,imdb_score,success_category,num_voted_users,movie_facebook_likes,director_facebook_likes,title_year,genres,country,language,content_rating,aspect_ratio,color,profit,roi,budget_millions,gross_millions
The Waterboy ,90.0,20000000.0,161487252.0,6.1,Hit,119450,0,153.0,1998.0,Comedy|Sport,USA,English,PG-13,1.85, Black and White,141487252.0,707.43626,20.0,161.487252
Star Wars: Episode V - The Empire Strikes Back ,127.0,18000000.0,290158751.0,8.8,Hit,837759,17000,883.0,1980.0,Action|Adventure|Fantasy|Sci-Fi,USA,English,PG,2.35,Color,272158751.0,1511.993061111111,18.0,290.158751
Bad Boys ,119.0,19000000.0,65807024.0,6.8,Hit,172405,0,0.0,1995.0,Action|Comedy|Crime|Drama|Thriller,USA,English,R,1.85,Color,46807024.0,246.35275789473684,19.0,65.807024
The Naked Gun 2½: The Smell of Fear ,85.0,23000000.0,86930411.0,6.8,Hit,83269,0,119.0,1991.0,Comedy|Crime,USA,English,PG-13,1.85,Color,63930411.0,277.9583086956522,23.0,86.930411
Final Destination ,98.0,23000000.0,53302314.0,6.7,Hit,181058,0,70.0,2000.0,Horror|Thriller,USA,English,R,1.85,Color,30302314.0,131.74919130434785,23.0,53.302314
The Ides of March ,101.0,12500000.0,40962534.0,7.1,Hit,188652,22000,0.0,2011.0,Drama,USA,English,R,2.35,Color,28462534.0,227.700272,12.5,40.962534
Pitch Black ,112.0,23000000.0,39235088.0,7.1,Hit,193962,5000,123.0,2000.0,Horror|Sci-Fi,USA,English,R,2.35,Color,16235088.0,70.58733913043478,23.0,39.235088
Someone Like You... ,97.0,23000000.0,27338033.0,6.1,Hit,19709,0,956.0,2001.0,Comedy|Romance,USA,English,PG-13,1.85,Color,4338033.0,18.861013043478263,23.0,27.338033
Her ,126.0,23000000.0,25556065.0,8.0,Hit,355126,148000,0.0,2013.0,Drama|Romance|Sci-Fi,USA,English,R,1.85,Color,2556065.0,11.113326086956523,23.0,25.556065
Eddie the Eagle ,106.0,23000000.0,15785632.0,7.5,Hit,32513,15000,452.0,2016.0,Biography|Comedy|Drama|Sport,UK,English,PG-13,2.35,Color,-7214368.0,-31.366817391304348,23.0,15.785632
Joy Ride ,97.0,23000000.0,21973182.0,6.6,Hit,53415,0,131.0,2001.0,Mystery|Thriller,USA,English,R,2.35,Color,-1026818.0,-4.4644260869565215,23.0,21.973182
The Adventurer: The Curse of the Midas Box ,100.0,25000000.0,4756.0,5.4,Average,4191,0,3.0,2013.0,Adventure|Family|Fantasy,UK,English,PG,2.35,Color,-24995244.0,-99.980976,25.0,0.004756
Anywhere But Here ,114.0,23000000.0,18653615.0,6.1,Hit,14786,638,61.0,1999.0,Comedy|Drama,USA,English,PG-13,2.35,Color,-4346385.0,-18.89732608695652,23.0,18.653615
Chasing Liberty ,101.0,23000000.0,12189514.0,6.1,Hit,30092,0,3.0,2004.0,Comedy|Romance,USA,English,PG-13,2.35,Color,-10810486.0,-47.00211304347826,23.0,12.189514
The Crew ,88.0,23000000.0,13019253.0,5.6,Average,3914,153,12.0,2000.0,Comedy|Crime,USA,English,PG-13,1.85,Color,-9980747.0,-43.39455217391304,23.0,13.019253
Haywire ,93.0,23000000.0,18934858.0,5.8,Average,72646,0,0.0,2011.0,Action|Thriller,Ireland,English,R,2.35,Color,-4065142.0,-17.67453043478261,23.0,18.934858
Jaws: The Revenge ,92.0,23000000.0,20763013.0,2.8,Flop,30840,0,114.0,1987.0,Adventure|Horror|Thriller,USA,English,PG-13,2.35,Color,-2236987.0,-9.72603043478261,23.0,20.763013
Marvin's Room ,98.0,23000000.0,12782508.0,6.7,Hit,20163,1000,4.0,1996.0,Drama,USA,English,PG-13,1.85,Color,-10217492.0,-44.423878260869564,23.0,12.782508
The Longshots ,94.0,23000000.0,11508423.0,5.1,Average,3174,376,258.0,2008.0,Biography|Comedy|Drama|Family|Sport,USA,English,PG,2.35,Color,-11491577.0,-49.96337826086957,23.0,11.508423
The End of the Affair ,102.0,23000000.0,10660147.0,7.2,Hit,17740,0,277.0,1999.0,Drama|Romance,UK,English,R,1.85,Color,-12339853.0,-53.6515347826087,23.0,10.660147
Harley Davidson and the Marlboro Man ,98.0,23000000.0,7434726.0,6.0,Average,14473,0,23.0,1991.0,Action|Crime|Drama|Thriller|Western,USA,English,R,1.85,Color,-15565274.0,-67.67510434782609,23.0,7.434726
In the Valley of Elah ,121.0,0.0,6777589.0,7.2,Hit,60115,0,549.0,2007.0,Crime|Drama|Mystery|Thriller,USA,English,R,2.35,Color,6777589.0,0.0,0.0,6.777589
Coco Before Chanel ,111.0,19430000.0,6109075.0,6.7,Hit,32003,0,105.0,2009.0,Biography|Drama,France,French,PG-13,2.35,Color,-13320925.0,-68.5585434894493,19.43,6.109075
Forsaken ,90.0,11000000.0,0.0,6.3,Hit,4693,0,78.0,2015.0,Drama|Western,Canada,English,R,2.35,Color,-11000000.0,-100.0,11.0,0.0
Chéri ,100.0,23000000.0,2708188.0,6.2,Hit,8924,0,350.0,2009.0,Comedy|Drama|Romance,UK,English,R,2.35,Color,-20291812.0,-88.22526956521739,23.0,2.708188
Rogue             ,50.0,0.0,0.0,6.8,Hit,1781,532,,,Action|Crime|Drama|Thriller,USA,English,,,Color,0.0,,0.0,0.0
Vanity Fair ,141.0,23000000.0,16123851.0,6.2,Hit,17373,767,300.0,2004.0,Drama,USA,English,PG-13,2.35,Color,-6876149.0,-29.896299999999997,23.0,16.123851
Bodyguards and Assassins ,139.0,23000000.0,0.0,6.9,Hit,6263,765,3.0,2009.0,Action|Drama|History,China,Mandarin,,2.35,Color,-23000000.0,-100.0,23.0,0.0
1408 ,114.0,25000000.0,71975611.0,6.8,Hit,209396,11000,101.0,2007.0,Fantasy|Horror,USA,English,PG-13,2.35,Color,46975611.0,187.902444,25.0,71.975611
Spaceballs ,96.0,22700000.0,38119483.0,7.1,Hit,136667,13000,0.0,1987.0,Adventure|Comedy|Sci-Fi,USA,English,PG,1.85,Color,15419483.0,67.92723788546256,22.7,38.119483
The Water Diviner ,111.0,22500000.0,4190530.0,7.1,Hit,53341,18000,0.0,2014.0,Drama|War,Australia,English,R,2.35,Color,-18309470.0,-81.37542222222223,22.5,4.19053
Ghost ,127.0,22000000.0,217631306.0,7.0,Hit,154199,0,109.0,1990.0,Drama|Fantasy|Romance|Thriller,USA,English,PG-13,1.85,Color,195631306.0,889.2332090909091,22.0,217.631306
There's Something About Mary ,107.0,23000000.0,176483808.0,7.1,Hit,247289,0,101.0,1998.0,Comedy|Romance,USA,English,R,1.85,Color,153483808.0,667.3209043478261,23.0,176.483808
The Santa Clause ,97.0,22000000.0,144833357.0,6.4,Hit,64742,0,11.0,1994.0,Comedy|Drama|Family|Fantasy,USA,English,PG,1.85,Color,122833357.0,558.333440909091,22.0,144.833357
The Rookie ,127.0,20000000.0,75597042.0,7.0,Hit,26434,0,102.0,2002.0,Drama|Family|Sport,USA,English,G,2.35,Color,55597042.0,277.98521,20.0,75.597042
The Game Plan ,110.0,22000000.0,90636983.0,6.2,Hit,44021,0,99.0,2007.0,Comedy|Family|Sport,USA,English,PG,2.35,Color,68636983.0,311.9862863636364,22.0,90.636983
The Bridges of Madison County ,135.0,35000000.0,70960517.0,7.5,Hit,54631,0,16000.0,1995.0,Drama|Romance,USA,English,PG-13,1.85,Color,35960517.0,102.74433428571427,35.0,70.960517
The Animal ,84.0,22000000.0,55762229.0,4.8,Average,47383,1000,42.0,2001.0,Comedy|Sci-Fi,USA,English,PG-13,1.85,Color,33762229.0,153.46467727272727,22.0,55.762229
Gandhi ,240.0,22000000.0,0.0,8.1,Hit,171726,12000,0.0,1982.0,Biography|Drama|History,UK,English,PG,2.35, Black and White,-22000000.0,-100.0,22.0,0.0
The Hundred-Foot Journey ,122.0,22000000.0,54235441.0,7.3,Hit,52894,55000,529.0,2014.0,Comedy|Drama,USA,English,PG,2.35,Color,32235441.0,146.5247318181818,22.0,54.235441
The Net ,114.0,22000000.0,50728000.0,5.8,Average,48909,0,34.0,1995.0,Action|Crime|Drama|Mystery|Thriller,USA,English,PG-13,1.85,Color,28728000.0,130.58181818181816,22.0,50.728
I Am Sam ,132.0,22000000.0,40270895.0,7.6,Hit,121937,15000,24.0,2001.0,Drama,USA,English,PG-13,1.85,Color,18270895.0,83.04952272727273,22.0,40.270895
Son of God ,170.0,22000000.0,59696176.0,5.6,Average,15448,15000,25.0,2014.0,Biography|Drama|History,USA,English,PG-13,2.35,Color,37696176.0,171.34625454545454,22.0,59.696176
Underworld ,133.0,22000000.0,51483949.0,7.0,Hit,208092,0,235.0,2003.0,Action|Fantasy|Thriller,UK,English,R,2.35,Color,29483949.0,134.01795,22.0,51.483949
Derailed ,112.0,22000000.0,36020063.0,6.6,Hit,62584,0,101.0,2005.0,Drama|Thriller,USA,English,R,2.35,Color,14020063.0,63.72755909090909,22.0,36.020063
The Informant! ,108.0,21000000.0,33313582.0,6.5,Hit,52888,0,0.0,2009.0,Comedy|Crime|Drama|Thriller,USA,English,R,1.85,Color,12313582.0,58.63610476190476,21.0,33.313582
Shadowlands ,115.0,22000000.0,25842000.0,7.4,Hit,13455,2000,0.0,1993.0,Biography|Drama|Romance,UK,English,PG,2.35,Color,3842000.0,17.463636363636365,22.0,25.842
Deuce Bigalow: European Gigolo ,83.0,22000000.0,22264487.0,4.6,Average,41239,887,2.0,2005.0,Comedy,USA,English,R,1.85,Color,264487.0,1.2022136363636364,22.0,22.264487
Delivery Man ,105.0,26000000.0,30659817.0,6.4,Hit,59805,0,31.0,2013.0,Comedy|Drama,USA,English,PG-13,2.35,Color,4659817.0,17.922373076923076,26.0,30.659817
Victor Frankenstein ,110.0,40000000.0,5773519.0,6.0,Average,28621,11000,118.0,2015.0,Drama|Horror|Sci-Fi|Thriller,USA,English,PG-13,2.35,Color,-34226481.0,-85.5662025,40.0,5.773519
Our Kind of Traitor ,108.0,0.0,3108216.0,6.4,Hit,2587,0,24.0,2016.0,Thriller,UK,English,R,2.35,Color,3108216.0,0.0,0.0,3.108216
Saving Silverman ,96.0,22000000.0,19351569.0,5.9,Average,33287,739,221.0,2001.0,Comedy|Crime|Romance,USA,English,PG-13,1.85,Color,-2648431.0,-12.038322727272726,22.0,19.351569
Diary of a Wimpy Kid: Dog Days ,94.0,22000000.0,49002815.0,6.4,Hit,15665,0,42.0,2012.0,Comedy|Family,USA,English,PG,2.35,Color,27002815.0,122.74006818181817,22.0,49.002815
Summer of Sam ,142.0,22000000.0,19283782.0,6.6,Hit,31227,0,0.0,1999.0,Crime|Drama|Romance|Thriller,USA,English,R,1.85,Color,-2716218.0,-12.346445454545455,22.0,19.283782
Jay and Silent Bob Strike Back ,104.0,22000000.0,30059386.0,6.9,Hit,128593,0,0.0,2001.0,Comedy,USA,English,R,2.35,Color,8059386.0,36.63357272727273,22.0,30.059386
The Island ,136.0,126000000.0,35799026.0,6.9,Hit,263336,0,0.0,2005.0,Action|Adventure|Romance|Sci-Fi|Thriller,USA,English,PG-13,2.35,Color,-90200974.0,-71.5880746031746,126.0,35.799026
The Glass House ,106.0,30000000.0,17951431.0,5.8,Average,25462,804,12.0,2001.0,Crime|Drama|Mystery|Thriller,USA,English,PG-13,2.35,Color,-12048569.0,-40.16189666666667,30.0,17.951431
"Hail, Caesar! ",106.0,22000000.0,29997095.0,6.4,Hit,60926,23000,1000.0,2016.0,Comedy|Mystery,UK,English,PG-13,1.85,Color,7997095.0,36.35043181818182,22.0,29.997095
Josie and the Pussycats ,98.0,22000000.0,14252830.0,5.3,Average,18900,0,4.0,2001.0,Comedy|Music,Canada,English,PG-13,1.85,Color,-7747170.0,-35.21440909090909,22.0,14.25283
Homefront ,100.0,22000000.0,19783777.0,6.5,Hit,82804,15000,39.0,2013.0,Action|Crime|Drama|Thriller,USA,English,R,2.35,Color,-2216223.0,-10.073740909090908,22.0,19.783777
The Little Vampire ,95.0,22000000.0,13555988.0,5.7,Average,7242,0,34.0,2000.0,Adventure|Comedy|Family|Fantasy,Germany,English,PG,1.85,Color,-8444012.0,-38.38187272727273,22.0,13.555988
I Heart Huckabees ,107.0,22000000.0,12784713.0,6.7,Hit,56813,0,737.0,2004.0,Comedy,USA,English,R,2.35,Color,-9215287.0,-41.887668181818185,22.0,12.784713
RoboCop 3 ,104.0,23500000.0,10696210.0,3.9,Average,35018,716,87.0,1993.0,Action|Crime|Sci-Fi|Thriller,USA,English,PG-13,1.85,Color,-12803790.0,-54.48421276595745,23.5,10.69621
Megiddo: The Omega Code 2 ,104.0,22000000.0,5974653.0,4.1,Average,2253,158,53.0,2001.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,USA,English,PG-13,1.85,Color,-16025347.0,-72.84248636363635,22.0,5.974653
Darling Lili ,143.0,25000000.0,5000000.0,6.2,Hit,1547,104,688.0,1970.0,Comedy|Drama|Musical|Romance|War,USA,English,G,2.35,Color,-20000000.0,-80.0,25.0,5.0
Dudley Do-Right ,77.0,22000000.0,9694105.0,3.8,Average,8176,272,37.0,1999.0,Comedy|Family|Romance,USA,English,PG,2.35,Color,-12305895.0,-55.935886363636364,22.0,9.694105
The Transporter Refueled ,96.0,25000000.0,16027866.0,5.1,Average,26767,0,11.0,2015.0,Action|Crime|Thriller,France,English,PG-13,2.35,Color,-8972134.0,-35.888536,25.0,16.027866
The Libertine ,114.0,0.0,4829497.0,6.4,Hit,31433,0,2.0,2004.0,Drama|Romance,UK,English,R,2.35,Color,4829497.0,0.0,0.0,4.829497
Black Book ,145.0,21000000.0,4398392.0,7.8,Hit,59507,0,719.0,2006.0,Drama|Thriller|War,Netherlands,Dutch,R,2.35,Color,-16601608.0,-79.05527619047619,21.0,4.398392
Joyeux Noel ,116.0,22000000.0,1050445.0,7.8,Hit,21394,11000,13.0,2005.0,Drama|History|Music|Romance|War,France,French,PG-13,2.35,Color,-20949555.0,-95.22524999999999,22.0,1.050445
Hit and Run ,100.0,2000000.0,13746550.0,6.1,Hit,29322,0,21.0,2012.0,Action|Comedy|Romance,USA,English,R,2.35,Color,11746550.0,587.3275,2.0,13.74655
Mad Money ,104.0,22000000.0,20668843.0,5.8,Average,16831,687,144.0,2008.0,Comedy|Crime|Thriller,USA,English,PG-13,2.35,Color,-1331157.0,-6.0507136363636365,22.0,20.668843
Before I Go to Sleep ,92.0,22000000.0,2963012.0,6.3,Hit,48873,11000,17.0,2014.0,Drama|Mystery|Thriller,UK,English,R,2.35,Color,-19036988.0,-86.53176363636364,22.0,2.963012
Sorcerer ,92.0,12000000.0,0.0,7.7,Hit,9513,0,607.0,1977.0,Adventure|Drama|Thriller,USA,English,PG,1.85,Color,-12000000.0,-100.0,12.0,0.0
Stone ,105.0,22000000.0,1796024.0,5.4,Average,34985,0,43.0,2010.0,Drama|Thriller,USA,English,R,2.35,Color,-20203976.0,-91.83625454545454,22.0,1.796024
Molière ,120.0,16000000.0,634277.0,7.3,Hit,5166,815,2.0,2007.0,Comedy|History,France,French,PG-13,2.35,Color,-15365723.0,-96.03576874999999,16.0,0.634277
Out of the Furnace ,116.0,22000000.0,11326836.0,6.8,Hit,83171,17000,108.0,2013.0,Crime|Drama|Thriller,USA,English,R,2.35,Color,-10673164.0,-48.51438181818182,22.0,11.326836
Michael Clayton ,119.0,25000000.0,49024969.0,7.3,Hit,133367,0,209.0,2007.0,Crime|Drama|Mystery|Thriller,USA,English,R,2.35,Color,24024969.0,96.099876,25.0,49.024969
My Fellow Americans ,101.0,21500000.0,22294341.0,6.5,Hit,12278,758,88.0,1996.0,Adventure|Comedy,USA,English,PG-13,1.85,Color,794341.0,3.6946093023255813,21.5,22.294341
Arlington Road ,117.0,21500000.0,24362501.0,7.2,Hit,69980,0,89.0,1999.0,Crime|Drama|Thriller,USA,English,R,2.35,Color,2862501.0,13.313958139534884,21.5,24.362501
Underdogs ,106.0,22000000.0,0.0,6.7,Hit,6920,0,195.0,2013.0,Adventure|Animation|Family|Sport,Spain,Spanish,PG,2.35,Color,-22000000.0,-100.0,22.0,0.0
To Rome with Love ,112.0,17000000.0,16684352.0,6.3,Hit,67893,18000,11000.0,2012.0,Comedy|Romance,USA,English,R,1.85,Color,-315648.0,-1.8567529411764705,17.0,16.684352
Firefox ,136.0,21000000.0,46700000.0,5.9,Average,19832,0,16000.0,1982.0,Action|Adventure|Thriller,USA,English,PG,2.35,Color,25700000.0,122.3809523809524,21.0,46.7
South Park: Bigger Longer & Uncut ,81.0,21000000.0,52008288.0,7.8,Hit,162037,0,406.0,1999.0,Animation|Comedy|Fantasy|Musical,USA,English,R,1.85,Color,31008288.0,147.6585142857143,21.0,52.008288
Death at a Funeral ,87.0,9000000.0,8579684.0,7.4,Hit,89547,0,0.0,2007.0,Comedy,USA,English,R,1.85,Color,-420316.0,-4.670177777777778,9.0,8.579684
Teenage Mutant Ninja Turtles III ,96.0,17000000.0,42660000.0,4.8,Average,25086,1000,8.0,1993.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,USA,English,PG,1.85,Color,25660000.0,150.94117647058823,17.0,42.66
Hardball ,106.0,21000000.0,40219708.0,6.3,Hit,22649,0,48.0,2001.0,Drama|Sport,USA,English,PG-13,1.85,Color,19219708.0,91.52241904761905,21.0,40.219708
Silver Linings Playbook ,122.0,21000000.0,132088910.0,7.8,Hit,533607,117000,737.0,2012.0,Comedy|Drama|Romance,USA,English,R,2.35,Color,111088910.0,528.9948095238095,21.0,132.08891
Freedom Writers ,123.0,21000000.0,36581633.0,7.5,Hit,52533,10000,98.0,2007.0,Biography|Crime|Drama,Germany,English,PG-13,1.85,Color,15581633.0,74.19825238095238,21.0,36.581633
For Colored Girls ,133.0,0.0,37721949.0,6.0,Average,6067,0,0.0,2010.0,Drama,USA,English,R,1.85,Color,37721949.0,0.0,0.0,37.721949
The Transporter ,92.0,21000000.0,25296447.0,6.8,Hit,237248,0,255.0,2002.0,Action|Crime|Thriller,France,English,PG-13,2.35,Color,4296447.0,20.45927142857143,21.0,25.296447
Never Back Down ,110.0,20000000.0,24848292.0,6.6,Hit,80556,0,65.0,2008.0,Action|Drama|Sport,USA,English,PG-13,2.35,Color,4848292.0,24.24146,20.0,24.848292
The Rage: Carrie 2 ,104.0,21000000.0,17757087.0,4.6,Average,13065,897,52.0,1999.0,Horror|Sci-Fi|Thriller,USA,English,R,1.85, Black and White,-3242913.0,-15.442442857142858,21.0,17.757087
The Bachelor             ,60.0,3000000.0,0.0,2.9,Flop,4398,141,,,Game-Show|Reality-TV|Romance,USA,English,,,Color,-3000000.0,-100.0,3.0,0.0
Away We Go ,98.0,17000000.0,9430988.0,7.1,Hit,45992,7000,0.0,2009.0,Comedy|Drama|Romance,USA,English,R,2.35,Color,-7569012.0,-44.5236,17.0,9.430988
Swing Vote ,120.0,21000000.0,16284360.0,6.1,Hit,15079,1000,0.0,2008.0,Comedy|Drama,USA,English,PG-13,2.35,Color,-4715640.0,-22.45542857142857,21.0,16.28436
Moonlight Mile ,112.0,21000000.0,6830957.0,6.7,Hit,11983,365,52.0,2002.0,Drama|Romance,USA,English,PG-13,2.35,Color,-14169043.0,-67.47163333333333,21.0,6.830957
Tinker Tailor Soldier Spy ,127.0,20000000.0,24104113.0,7.1,Hit,149066,24000,140.0,2011.0,Drama|Mystery|Thriller,France,English,R,2.35,Color,4104113.0,20.520564999999998,20.0,24.104113
Molly ,102.0,21000000.0,15593.0,5.8,Average,2295,284,18.0,1999.0,Comedy|Drama|Romance,USA,English,PG-13,1.85,Color,-20984407.0,-99.92574761904763,21.0,0.015593
The Beaver ,91.0,21000000.0,958319.0,6.7,Hit,39764,17000,0.0,2011.0,Drama,USA,English,PG-13,2.35,Color,-20041681.0,-95.43657619047619,21.0,0.958319
The Best Little Whorehouse in Texas ,114.0,35000000.0,69700000.0,5.8,Average,7748,0,19.0,1982.0,Comedy|Musical,USA,English,R,2.35,Color,34700000.0,99.14285714285714,35.0,69.7
eXistenZ ,115.0,31000000.0,2840417.0,6.8,Hit,77493,6000,0.0,1999.0,Horror|Sci-Fi|Thriller,Canada,English,R,1.85,Color,-28159583.0,-90.83736451612904,31.0,2.840417
Raiders of the Lost Ark ,115.0,18000000.0,242374454.0,8.5,Hit,661017,16000,14000.0,1981.0,Action|Adventure,USA,English,PG,2.35,Color,224374454.0,1246.5247444444444,18.0,242.374454
Home Alone 2: Lost in New York ,120.0,18000000.0,173585516.0,6.6,Hit,200077,0,0.0,1992.0,Adventure|Comedy|Family,USA,English,PG,1.85,Color,155585516.0,864.3639777777778,18.0,173.585516
Close Encounters of the Third Kind ,135.0,19400870.0,128300000.0,7.7,Hit,139288,0,14000.0,1977.0,Drama|Sci-Fi,USA,English,PG,2.35,Color,108899130.0,561.3105494753586,19.40087,128.3
Pulse ,90.0,20000000.0,20259297.0,4.7,Average,24969,0,2.0,2006.0,Drama|Horror|Sci-Fi|Thriller,USA,English,PG-13,2.35,Color,259297.0,1.296485,20.0,20.259297
Beverly Hills Cop II ,100.0,28000000.0,153665036.0,6.4,Hit,84824,0,12000.0,1987.0,Action|Comedy|Crime|Thriller,USA,English,R,2.35,Color,125665036.0,448.80370000000005,28.0,153.665036
Bringing Down the House ,105.0,33000000.0,132541238.0,5.5,Average,30058,800,163.0,2003.0,Comedy,USA,English,PG-13,2.35,Color,99541238.0,301.64011515151515,33.0,132.541238
The Silence of the Lambs ,138.0,19000000.0,130727000.0,8.6,Hit,887467,40000,438.0,1991.0,Crime|Drama|Horror|Thriller,USA,English,R,1.85,Color,111727000.0,588.0368421052632,19.0,130.727
Wayne's World ,94.0,20000000.0,121697350.0,7.0,Hit,114610,0,122.0,1992.0,Comedy|Music,USA,English,PG-13,1.85,Color,101697350.0,508.48675,20.0,121.69735
Jackass 3D ,101.0,20000000.0,117224271.0,7.1,Hit,47794,0,79.0,2010.0,Action|Comedy|Documentary,USA,English,R,1.78,Color,97224271.0,486.12135500000005,20.0,117.224271
Jaws 2 ,131.0,20000000.0,102922376.0,5.7,Average,51314,0,82.0,1978.0,Adventure|Horror|Thriller,USA,English,PG,2.35,Color,82922376.0,414.61188,20.0,102.922376
Beverly Hills Chihuahua ,91.0,20000000.0,94497271.0,3.7,Average,17829,0,67.0,2008.0,Adventure|Comedy|Drama|Family|Romance,USA,English,PG,2.35,Color,74497271.0,372.486355,20.0,94.497271
The Conjuring ,112.0,20000000.0,137387272.0,7.5,Hit,300110,131000,0.0,2013.0,Horror|Mystery|Thriller,USA,English,R,2.35,Color,117387272.0,586.9363599999999,20.0,137.387272
Are We There Yet? ,95.0,32000000.0,82301521.0,4.6,Average,22679,773,32.0,2005.0,Adventure|Comedy|Family|Romance,USA,English,PG,1.85,Color,50301521.0,157.192253125,32.0,82.301521
Tammy ,100.0,20000000.0,84518155.0,4.9,Average,35965,11000,265.0,2014.0,Comedy,USA,English,R,1.85,Color,64518155.0,322.590775,20.0,84.518155
Disturbia ,105.0,20000000.0,80050171.0,6.9,Hit,186984,0,154.0,2007.0,Drama|Mystery|Thriller,USA,English,PG-13,1.85,Color,60050171.0,300.250855,20.0,80.050171
School of Rock ,108.0,35000000.0,81257845.0,7.1,Hit,210680,0,0.0,2003.0,Comedy|Music,USA,English,PG-13,1.85,Color,46257845.0,132.16527142857143,35.0,81.257845
Mortal Kombat ,101.0,18000000.0,70360285.0,5.8,Average,81783,0,545.0,1995.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,USA,English,PG-13,1.85,Color,52360285.0,290.89047222222223,18.0,70.360285
Wicker Park ,114.0,30000000.0,12831121.0,7.0,Hit,44979,0,118.0,2004.0,Drama|Mystery|Romance|Thriller,USA,English,PG-13,2.35,Color,-17168879.0,-57.22959666666667,30.0,12.831121
White Chicks ,109.0,37000000.0,69148997.0,5.4,Average,98794,0,322.0,2004.0,Comedy|Crime,USA,English,PG-13,1.85,Color,32148997.0,86.88918108108108,37.0,69.148997
The Descendants ,115.0,20000000.0,82624961.0,7.3,Hit,205284,22000,729.0,2011.0,Comedy|Drama,USA,English,R,2.35,Color,62624961.0,313.124805,20.0,82.624961
Holes ,117.0,20000000.0,67325559.0,7.1,Hit,58222,0,99.0,2003.0,Adventure|Comedy|Drama|Family|Mystery,USA,English,PG,1.85, Black and White,47325559.0,236.62779500000002,20.0,67.325559
The Last Song ,107.0,20000000.0,62933793.0,5.8,Average,62421,10000,30.0,2010.0,Drama|Family|Music|Romance,USA,English,PG,2.35,Color,42933793.0,214.668965,20.0,62.933793
12 Years a Slave ,134.0,20000000.0,56667870.0,8.1,Hit,439176,83000,0.0,2013.0,Biography|Drama|History,USA,English,R,2.35,Color,36667870.0,183.33935,20.0,56.66787
Drumline ,118.0,20000000.0,56398162.0,5.7,Average,28649,2000,30.0,2002.0,Comedy|Drama|Music|Romance,USA,English,PG-13,2.35,Color,36398162.0,181.99080999999998,20.0,56.398162
Why Did I Get Married Too? ,121.0,20000000.0,60072596.0,4.4,Average,7664,0,0.0,2010.0,Comedy|Drama|Romance,USA,English,PG-13,1.85,Color,40072596.0,200.36298000000002,20.0,60.072596
Edward Scissorhands ,105.0,20000000.0,56362352.0,7.9,Hit,357581,16000,13000.0,1990.0,Fantasy|Romance,USA,English,PG-13,1.85,Color,36362352.0,181.81176,20.0,56.362352
Me Before You ,110.0,20000000.0,56154094.0,7.6,Hit,44723,51000,17.0,2016.0,Drama|Romance,UK,English,PG-13,2.35,Color,36154094.0,180.77047,20.0,56.154094
Madea's Witness Protection ,114.0,20000000.0,65623128.0,4.8,Average,7354,0,0.0,2012.0,Comedy|Crime|Drama,USA,English,PG-13,1.85,Color,45623128.0,228.11563999999998,20.0,65.623128
The French Connection ,104.0,1800000.0,0.0,7.8,Hit,82476,0,607.0,1971.0,Action|Crime|Drama|Thriller,USA,English,R,1.85,Color,-1800000.0,-100.0,1.8,0.0
